,ou_code,ou_name,bg_code,bg_name_cn,customer_id,customer_name,total_storage_location_count,operation_day,week,month,quarter,year,is_holiday,inbound_header_count,inbound_line_count,inbound_line_original_qty,inbound_receive_qty,inbound_receive_volume,inbound_receive_weight,outbound_header_count,outbound_line_count,outbound_line_original_qty,outbound_shipped_qty,outbound_shipped_volume,outbound_shipped_weight,outbound_std_shipped_volume,outbound_std_shipped_weight,used_storage_location_count,active_lpn_count,on_hand_qty,in_transit_qty,allocated_qty,total_head_count,total_working_hour,outsource_working_hour,perm_working_hour,other_working_hour,direct_working_hour,indirect_working_hour,outbound_inbound_qty_ratio,perm_working_hour_ratio,working_hour_per_head,location_usage_rate,location_idle_rate,update_time
2783,CN-057,PERNOD-RIC SHA WGQ WHS,CR,快消/零售行业事业部,PERNO,PERNO,,20210609,202124,202106,202102,2021,0,7.0,,,,,,97.0,203.0,59746.0,59746.0,1211532976.4059997,825956.9799999999,,,,,,,,47.0,392.19,145.47,221.94999999999996,24.770000000000003,385.31,6.88,,0.5659246793645936,8.344468085106381,,,2021-08-05 07:35:11.0
2784,CN-065,STARBUCKS PEK XXX WHS,CR,快消/零售行业事业部,STARB,STARB,19704.0,20210527,202122,202105,202102,2021,0,,,,,,,1322.0,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-05 07:35:11.0
2785,CN-065,STARBUCKS PEK XXX WHS,CR,快消/零售行业事业部,STARB,STARB,19704.0,20210622,202126,202106,202102,2021,0,6.0,22.0,42658.0,19828.0,120169.13799999998,32.8459,961.0,8596.0,49607.0,49606.0,131557.95270000005,,,,1057.0,15237.0,309451.0,0.0,107974.0,41.0,431.15,199.0,220.15,12.0,391.0,40.150000000000006,2.5018156142828323,0.5106111562101358,10.515853658536583,0.0536439301664636,0.9463560698335364,2021-08-05 07:35:11.0
2786,CN-067,STARBUCKS SHA HT0 WHS,CR,快消/零售行业事业部,STARB,STARB,16396.0,20210607,202124,202106,202102,2021,0,24.0,85.0,336437.0,215360.0,559964.5462000001,134.8869,8.0,13.0,22170.0,22170.0,20013.394,,,,1635.0,3709.0,1027409.0,0.0,485365.0,38.0,418.87,219.5,199.37000000000003,0.0,418.87,0.0,0.1029439078751857,0.4759710650082366,11.022894736842105,0.0997194437667723,0.9002805562332277,2021-08-05 07:35:11.0
2787,CN-084,HUAWEI-VMI DGM SSH WHS,TSC,高科技/备件物流/化工行业事业部,HUAWE,HUAWE,,20210609,202124,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,16.0,153.28,105.0,48.28,0.0,153.28,0.0,,0.3149791231732776,9.58,,,2021-08-05 07:35:11.0
2788,CN-091,KLA-TENCOR PEK XW0 WHS,TSC,高科技/备件物流/化工行业事业部,KLATE,KLATE,,20210615,202125,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,2.0,17.229999999999997,0.0,17.229999999999997,0.0,17.229999999999997,0.0,,1.0,8.614999999999998,,,2021-08-05 07:35:11.0
2789,CN-091,KLA-TENCOR PEK XW0 WHS,TSC,高科技/备件物流/化工行业事业部,KLATE,KLATE,,20210719,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,4.0,41.05,0.0,41.05,0.0,22.8,18.25,,1.0,10.2625,,,2021-08-09 05:03:41.0
2790,CN-120,ASML PEK XW0 WHS,TSC,高科技/备件物流/化工行业事业部,ASMLX,ASMLX,,20210705,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,5.0,45.45,0.0,45.45,0.0,45.45,0.0,,1.0,9.09,,,2021-08-05 07:35:11.0
2791,CN-152,MARS JIA XXX WHS,CR,快消/零售行业事业部,MARSX,MARSX,32037.0,20210712,202129,202107,202103,2021,0,205.0,1206.0,5618720.0,4101112.0,513027.3798999998,600.0845000000003,699.0,2195.0,1017713.0,1015785.0,304624.3571999999,,,,1167.0,2776.0,16844745.0,0.0,82488.0,,,,,,,,0.2476852619484666,,,0.0364266317070886,0.9635733682929112,2021-08-10 09:30:35.0
2792,CN-154,BURBERRY SHA DQ0 WHS,CR,快消/零售行业事业部,BURBY,BURBY,,20210619,202125,202106,202102,2021,1,,,,,,,,,,,,,,,,,,,,22.0,208.75000000000009,91.03,117.72,0.0,208.75000000000009,0.0,,0.5639281437125747,9.488636363636369,,,2021-08-05 07:35:11.0
2793,CN-170,SGMW LZH XXX WHS,Auto,汽车行业事业部,SGMWA,SGMWA,,20210802,202132,202108,202103,2021,0,,,,,,,,,,,,,,,,,,,,666.0,6308.5,5609.0,699.5,0.0,6300.5,8.0,,0.1108821431402076,9.47222222222222,,,2021-08-09 05:03:41.0
2794,CN-192,,,,,,,20210724,202130,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,2.0,16.0,16.0,0.0,0.0,16.0,0.0,,0.0,8.0,,,2021-08-09 05:03:41.0
2795,CN-204,CYTIVA SHA KQ0 WHS,LSH,生命科学与医疗行业事业部,GEMED,GEMED,,20210611,202124,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,12.0,100.97,52.25,48.72,0.0,85.92,15.05,,0.4825195602654253,8.414166666666667,,,2021-08-05 07:35:11.0
2796,CN-214,BOSE SHA KQ0 WHS,TSC,高科技/备件物流/化工行业事业部,BOSEX,BOSEX,9387.0,20210716,202129,202107,202103,2021,0,3.0,25.0,151.0,151.0,0.0,0.0,176.0,174.0,6132.0,6132.0,12043476.215860004,6132.0,,,5255.0,9251.0,1019229.0,32776.0,99964.0,,,,,,,,40.609271523178805,,,0.5598167678704592,0.4401832321295408,2021-08-10 09:30:35.0
2797,CN-228,KLA-TENCOR XMN XXX WHS,TSC,高科技/备件物流/化工行业事业部,KLATE,KLATE,,20210716,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,2.0,16.119999999999997,0.0,16.119999999999997,0.0,16.119999999999997,0.0,,1.0,8.059999999999999,,,2021-08-09 05:03:41.0
2798,CN-228,KLA-TENCOR XMN XXX WHS,TSC,高科技/备件物流/化工行业事业部,KLATE,KLATE,,20210804,202132,202108,202103,2021,0,,,,,,,,,,,,,,,,,,,,1.0,8.28,0.0,8.28,0.0,8.28,0.0,,1.0,8.28,,,2021-08-09 05:03:41.0
2799,CN-230,VOLVO CAN HP0 WHS,Auto,汽车行业事业部,VOLVO,VOLVO,,20210609,202124,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,19.0,236.49,181.06,55.43000000000001,0.0,226.36,10.13,,0.2343862319759821,12.446842105263158,,,2021-08-05 07:35:11.0
2800,CN-239,LINDT SHA KQ0 WHS,CR,快消/零售行业事业部,LINDT,LINDT,7436.0,20210616,202125,202106,202102,2021,0,,,,,,,2.0,7.0,263200.0,263200.0,9482157.36,,,,14.0,20.0,15304.0,0.0,0.0,5.0,45.67,0.0,34.67,11.0,38.12,7.55,,0.7591416684913511,9.134,0.0018827326519634,0.9981172673480366,2021-08-05 07:35:11.0
2801,CN-246,HUSQVARNA SHA CL0 WHS,EM,工业与制造行业事业部,HUSQV,HUSQV,117194.0,20210629,202127,202106,202102,2021,0,,,,,,,21.0,,,,,,,,,,,,,5.0,45.25,27.8,17.45,0.0,45.25,0.0,,0.3856353591160221,9.05,,,2021-08-05 07:35:11.0
2802,CN-249,UTC XMN XXX WHS,EM,工业与制造行业事业部,UTCAS,UTCAS,,20210628,202127,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,1.0,8.2,0.0,8.2,0.0,8.2,0.0,,1.0,8.2,,,2021-08-05 07:35:11.0
2803,CN-261,,,,,,,20210610,202124,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,9.0,83.66000000000001,0.0,83.66000000000001,0.0,75.66000000000001,8.0,,1.0,9.295555555555556,,,2021-08-05 07:35:11.0
2804,CN-265,MARY-KAY HGH XXX WHS,CR,快消/零售行业事业部,MARYK,MARYK,23073.0,20210623,202126,202106,202102,2021,0,46.0,161.0,35398.0,35398.0,13790656.001500009,18.614499999999992,3149.0,13357.0,467666.0,599346.0,7011455.829600002,,,,384.0,976.0,5179436.0,4708.0,35706.0,39.0,349.9800000000001,316.43000000000006,33.55,0.0,349.9800000000001,0.0,16.931634555624612,0.095862620721184,8.973846153846155,0.0166428292809777,0.9833571707190224,2021-08-05 07:35:11.0
2805,CN-267,MICHELIN SHA XXX WHS,Auto,汽车行业事业部,MICHE,MICHE,,20210629,202127,202106,202102,2021,0,21.0,6.0,2270.0,2270.0,0.0,0.0,10.0,10.0,4453.0,4453.0,0.0,0.0,,,,,,,,13.0,133.57,47.57,86.0,0.0,133.57,0.0,1.9616740088105729,0.6438571535524444,10.274615384615384,,,2021-08-05 07:35:11.0
2806,CN-277,INFINEON WUX XXX WHS,TSC,高科技/备件物流/化工行业事业部,INFIN,INFIN,,20210804,202132,202108,202103,2021,0,,,,,,,,,,,,,,,,,,,,16.0,182.59,144.0,38.59,0.0,182.59,0.0,,0.2113478284681526,11.411875,,,2021-08-09 05:03:41.0
2807,CN-291,JLR PEK XXX WHS,Auto,汽车行业事业部,JLRXX,JLRXX,,20210609,202124,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,5.0,50.15,0.0,50.15,0.0,50.15,0.0,,1.0,10.03,,,2021-08-05 07:35:11.0
2808,CN-291,JLR PEK XXX WHS,Auto,汽车行业事业部,JLRXX,JLRXX,,20210730,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,5.0,48.26,0.0,48.26,0.0,48.26,0.0,,1.0,9.652,,,2021-08-09 05:03:41.0
2809,CN-298,HPCCDO WEH XXX WHS,TSC,高科技/备件物流/化工行业事业部,HPPXX,HPPXX,9358.0,20210715,202129,202107,202103,2021,0,35.0,1.0,2.0,2.0,12242.736,2.14,202.0,232.0,4953.0,4953.0,330630894.66599995,42006.209,,,4050.0,4287.0,200949.0,0.0,5250.0,,,,,,,,2476.5,,,0.4327847830733062,0.5672152169266937,2021-08-10 09:30:35.0
2810,CN-305,ECCO SHA XXX WHS,CR,快消/零售行业事业部,ECCOX,ECCOX,58952.0,20210802,202132,202108,202103,2021,0,43.0,17096.0,89721.0,89658.0,,,502.0,15058.0,62456.0,62456.0,0.0,0.0,,,48084.0,1943.0,1103647.0,10653.0,10653.0,,,,,,,,0.6966026456088693,,,0.8156466277649613,0.1843533722350386,2021-08-10 09:30:35.0
2811,CN-305,ECCO SHA XXX WHS,CR,快消/零售行业事业部,ECCOX,ECCOX,58952.0,20210808,202132,202108,202103,2021,1,,,,,,,101.0,102.0,102.0,102.0,0.0,0.0,,,49243.0,2395.0,1139448.0,69754.0,69754.0,,,,,,,,,,,0.835306690188628,0.1646933098113719,2021-08-10 09:30:35.0
2812,CN-308,INTEL CTU XXX CN,TSC,高科技/备件物流/化工行业事业部,INTEL,INTEL,,20210629,202127,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,17.0,148.54,124.51,24.03,0.0,148.54,0.0,,0.1617746061666891,8.737647058823528,,,2021-08-05 07:35:11.0
2813,CN-311,SGMW-PDC TAO XXX WHS,Auto,汽车行业事业部,SGMWA,SGMWA,,20210701,202127,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1.0,11.13,0.0,11.13,0.0,11.13,0.0,,1.0,11.13,,,2021-08-05 07:35:11.0
2814,CN-319,KEYSIGHT CTU XXX WHS,TSC,高科技/备件物流/化工行业事业部,KEYSI,KEYSI,,20210625,202126,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,8.0,64.0,20.2,43.8,0.0,64.0,0.0,,0.684375,8.0,,,2021-08-05 07:35:11.0
2815,CN-350,ESTEE-LAUD SHA XXX WHS,TSC,高科技/备件物流/化工行业事业部,SFELC,SFELC,,20210716,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,5.0,56.66,0.0,56.66,0.0,56.66,0.0,,1.0,11.332,,,2021-08-09 05:03:41.0
2816,CN-352,KLA-TENCOR CAN XXX WHS,TSC,高科技/备件物流/化工行业事业部,KLATE,KLATE,,20210622,202126,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,1.0,9.47,0.0,9.47,0.0,9.47,0.0,,1.0,9.47,,,2021-08-05 07:35:11.0
2817,CN-353,LENOVO-MCD SHA YX0 WHS,TSC,高科技/备件物流/化工行业事业部,LENXX,LENXX,155.0,20210719,202130,202107,202103,2021,0,2.0,5.0,5.0,5.0,,,14.0,84.0,139.0,139.0,993593.0,224.24500000000003,,,56.0,712.0,29056.0,0.0,0.0,,,,,,,,27.8,,,0.3612903225806451,0.6387096774193548,2021-08-10 09:30:35.0
2818,CN-359,ZTE NKG XXX WHS,TSC,高科技/备件物流/化工行业事业部,ZTEXX,ZTEXX,,20210609,202124,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,2.0,16.0,0.0,16.0,0.0,16.0,0.0,,1.0,8.0,,,2021-08-05 07:35:11.0
2819,CN-365,BLUEFOCUS SHA XXX WHS,CR,快消/零售行业事业部,OTYPE,OTYPE,,20210710,202128,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,3.0,27.5,18.5,9.0,0.0,27.5,0.0,,0.3272727272727272,9.166666666666666,,,2021-08-09 05:03:41.0
2820,CN-372,,,,,,5.0,20210525,202122,202105,202102,2021,0,,,,,,,306.0,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-05 07:35:11.0
2821,CN-374,,,,,,3.0,20210628,202127,202106,202102,2021,0,1.0,2.0,3055.0,3055.0,4325.879999999999,0.7892,28.0,331.0,5746.0,5746.0,5446.998799999999,,,,3.0,369.0,22142.0,0.0,5068.0,63.0,667.8999999999997,545.8800000000001,122.02,0.0,667.8999999999997,0.0,1.8808510638297875,0.1826920197634377,10.601587301587298,1.0,0.0,2021-08-05 07:35:11.0
2822,CN-375,,,,,,1560.0,20210525,202122,202105,202102,2021,0,,,,,,,533.0,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-05 07:35:11.0
2823,CN-378,STARBUCKS CTU FDX WHS,CR,快消/零售行业事业部,STARB,STARB,572.0,20210609,202124,202106,202102,2021,0,5.0,26.0,19347.0,19347.0,21444.7566,3.495,664.0,3714.0,39159.0,39159.0,46814.5566,,,,51.0,2779.0,110654.0,0.0,47039.0,,,,,,,,2.024034734067297,,,0.0891608391608391,0.9108391608391608,2021-08-05 07:35:11.0
2824,CN-378,STARBUCKS CTU FDX WHS,CR,快消/零售行业事业部,STARB,STARB,572.0,20210615,202125,202106,202102,2021,0,5.0,25.0,13466.0,13466.0,16108.1448,3.6492,343.0,1993.0,14533.0,14533.0,16251.019499999997,,,,38.0,3336.0,59865.0,0.0,32827.0,,,,,,,,1.0792365958710828,,,0.0664335664335664,0.9335664335664337,2021-08-05 07:35:11.0
2825,CN-380,,,,,,484.0,20210806,202132,202108,202103,2021,0,,,,,,,63.0,536.0,6385.0,6385.0,6131.157200000001,,,,31.0,138.0,95063.0,0.0,0.0,,,,,,,,,,,0.0640495867768595,0.9359504132231404,2021-08-10 09:30:35.0
2826,CN-382,,,,,,,20210621,202126,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,9.0,89.74000000000001,54.0,35.739999999999995,0.0,81.22,8.52,,0.3982616447515043,9.971111111111112,,,2021-08-05 07:35:11.0
2827,CN-391,VENCHI SHA KQ0 WHS,CR,快消/零售行业事业部,VENCH,VENCH,4050.0,20210710,202128,202107,202103,2021,1,7.0,85.0,151917.0,151696.67647058822,193.30969117647052,254.7256,1.0,27.0,4358.0,4358.0,4.5043,,,,101.0,169.0,235194.0,0.0,0.0,,,,,,,,0.0287283815400197,,,0.0249382716049382,0.9750617283950618,2021-08-09 05:03:41.0
2828,CN-394,LANDBASE SHA KQ0 PKG,CR,快消/零售行业事业部,LANDB,LANDB,,20210703,202127,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,1.0,6.0,6.0,0.0,0.0,6.0,0.0,,0.0,6.0,,,2021-08-05 07:35:11.0
2829,CN-394,LANDBASE SHA KQ0 PKG,CR,快消/零售行业事业部,LANDB,LANDB,,20210729,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,4.0,37.5,37.5,0.0,0.0,37.5,0.0,,0.0,9.375,,,2021-08-09 05:03:41.0
2830,CN-396,,,,,,,20210723,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,40.0,414.06,211.0,190.06,13.0,385.46,28.6,,0.4590156016036323,10.3515,,,2021-08-09 05:03:41.0
2831,CN-398,BMW HFE XXX WHS,EI,新兴产业事业部,BMWXX,BMWXX,,20210616,202125,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,2.0,21.25,0.0,21.25,0.0,21.25,0.0,,1.0,10.625,,,2021-08-05 07:35:11.0
2832,CN-407,TODS SHA XXX WHS,TSC,高科技/备件物流/化工行业事业部,TODSX,TODSX,,20210711,202128,202107,202103,2021,1,,,,,,,9.0,9.0,9.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2021-08-10 09:30:35.0
2833,CN-435,SKF SHA WGQ WHS,TSC,高科技/备件物流/化工行业事业部,SKFSH,SKFSH,,20210624,202126,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,67.0,632.23,547.0,85.23,0.0,632.23,0.0,,0.1348085348686395,9.436268656716418,,,2021-08-05 07:35:11.0
2834,CN-435,SKF SHA WGQ WHS,TSC,高科技/备件物流/化工行业事业部,SKFSH,SKFSH,,20210702,202127,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,67.0,619.8299999999999,536.5,83.33,0.0,619.8299999999999,0.0,,0.1344400884113386,9.251194029850746,,,2021-08-05 07:35:11.0
2835,CN-435,SKF SHA WGQ WHS,TSC,高科技/备件物流/化工行业事业部,SKFSH,SKFSH,,20210716,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,66.0,590.82,503.5,87.32000000000001,0.0,590.82,0.0,,0.1477945905690396,8.951818181818183,,,2021-08-09 05:03:41.0
2836,CN-438,OTIS CAN XXX WHS,TSC,高科技/备件物流/化工行业事业部,OTISX,OTISX,,20210620,202125,202106,202102,2021,1,,,,,,,,,,,,,,,,,,,,1.0,11.82,0.0,11.82,0.0,11.82,0.0,,1.0,11.82,,,2021-08-05 07:35:11.0
2837,CN-446,,,,,,,20210716,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,10.0,80.0,80.0,0.0,0.0,80.0,0.0,,0.0,8.0,,,2021-08-09 05:03:41.0
2838,CN-901,,,,,,,20210803,202132,202108,202103,2021,0,,,,,,,,,,,,,,,,,,,,8.0,81.5,81.5,0.0,0.0,81.5,0.0,,0.0,10.1875,,,2021-08-09 05:03:41.0
2839,HK-008,BURT'SBEES HKG MTL WHS,,,BURTS,BURTS,1603.0,20210720,202130,202107,202103,2021,0,,,,,,,3.0,42.0,21424.0,21424.0,,,,,884.0,735.0,2474189.0,0.0,1062.0,3.0,27.68,0.0,27.68,0.0,0.0,27.68,,1.0,9.226666666666668,0.5514660012476607,0.4485339987523393,2021-08-10 09:30:35.0
2840,HK-017,HEIDELBERG HKG ITL WHS,,,HDM01,HDM01,,20210727,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,4.0,36.77,0.0,36.77,0.0,0.0,36.77,,1.0,9.1925,,,2021-08-10 09:30:35.0
2841,HK-021,HUAWEI-SPC HKG ITL WHS,,,HUAWE,HUAWE,,20210716,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,4.0,37.36,0.0,29.160000000000004,8.2,0.0,37.36,,0.7805139186295504,9.34,,,2021-08-10 09:30:35.0
2842,HK-023,J&J HKG MTL PKG,,,JOHNS,JOHNS,,20210730,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,11.0,97.13,0.0,88.30999999999999,8.82,0.0,97.13,,0.9091938638937506,8.83,,,2021-08-10 09:30:35.0
2843,HK-038,NU-SKIN HKG ITL WHS,,,NUSK1,NUSK1,1854.0,20210723,202130,202107,202103,2021,0,,,,,,,2.0,22.0,8994.0,8994.0,1582917.0,,,,1056.0,23329.0,985111.0,0.0,18459.0,4.0,33.98,0.0,25.51,8.47,0.0,33.98,,0.7507357268981754,8.495,0.56957928802589,0.43042071197411,2021-08-10 09:30:35.0
2844,HK-057,SCJ HKG MTL PKG,,,SCJ01,SCJ01,,20210721,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1.0,8.17,0.0,8.17,0.0,0.0,8.17,,1.0,8.17,,,2021-08-10 09:30:35.0
2845,HK-074,SMART-NORA HKG ITL WHS,,,SMART,SMART,169.0,20210726,202131,202107,202103,2021,0,,,,,,,,,,,,,,,3.0,7.0,12.0,0.0,0.0,,,,,,,,,,,0.0177514792899408,0.9822485207100592,2021-08-10 09:30:35.0
2846,TD001,,,,,,,20210621,202126,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,6.0,43.72,0.0,43.72,0.0,43.72,0.0,,1.0,7.286666666666666,,,2021-08-05 07:35:11.0
2847,TD010,,,,,,,20210610,202124,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,1.0,8.0,0.0,8.0,0.0,8.0,0.0,,1.0,8.0,,,2021-08-05 07:35:11.0
2848,TD012,,,,,,,20210721,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,3.0,28.5,0.0,16.0,12.5,20.5,8.0,,0.5614035087719298,9.5,,,2021-08-09 05:03:41.0
2849,TD013,,,,,,,20210606,202123,202106,202102,2021,1,,,,,,,,,,,,,,,,,,,,2.0,18.07,0.0,18.07,0.0,18.07,0.0,,1.0,9.035,,,2021-08-05 07:35:11.0
2850,TD014,,,,,,,20210628,202127,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,5.0,40.39,0.0,40.39,0.0,40.39,0.0,,1.0,8.078,,,2021-08-05 07:35:11.0
2851,TD015,,,,,,,20210630,202127,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,1.0,7.93,0.0,7.93,0.0,0.0,7.93,,1.0,7.93,,,2021-08-05 07:35:11.0
2852,TD017,,,,,,,20210624,202126,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,4.0,33.01,0.0,33.01,0.0,33.01,0.0,,1.0,8.2525,,,2021-08-05 07:35:11.0
2853,TD019,,,,,,,20210716,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1.0,9.55,0.0,9.55,0.0,9.55,0.0,,1.0,9.55,,,2021-08-09 05:03:41.0
2854,TD025,,,,,,,20210712,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,7.0,50.58,10.08,40.5,0.0,50.58,0.0,,0.800711743772242,7.225714285714285,,,2021-08-09 05:03:41.0
2855,TD027,,,,,,,20210630,202127,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,2.0,16.25,0.0,16.25,0.0,16.25,0.0,,1.0,8.125,,,2021-08-05 07:35:11.0
2856,TD033,,,,,,,20210609,202124,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,8.0,82.47,0.0,82.47,0.0,82.47,0.0,,1.0,10.30875,,,2021-08-05 07:35:11.0
2857,TD039,,,,,,,20210628,202127,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,6.0,50.28,8.22,42.06,0.0,50.28,0.0,,0.8365155131264916,8.38,,,2021-08-05 07:35:11.0
2858,TD039,,,,,,,20210714,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,6.0,50.650000000000006,8.48,42.17,0.0,50.650000000000006,0.0,,0.8325765054294175,8.441666666666668,,,2021-08-09 05:03:41.0
2859,TD043,,,,,,,20210806,202132,202108,202103,2021,0,,,,,,,,,,,,,,,,,,,,1.0,4.55,4.55,0.0,0.0,4.55,0.0,,0.0,4.55,,,2021-08-09 05:03:41.0
2860,TD048,,,,,,,20210608,202124,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,1.0,7.73,0.0,7.73,0.0,7.73,0.0,,1.0,7.73,,,2021-08-05 07:35:11.0
2861,TD050,,,,,,,20210724,202130,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,4.0,37.31999999999999,19.32,18.0,0.0,28.32,9.0,,0.482315112540193,9.329999999999998,,,2021-08-09 05:03:41.0
2862,TD079,,,,,,,20210714,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,5.0,51.12,0.0,51.12,0.0,51.12,0.0,,1.0,10.224,,,2021-08-09 05:03:41.0
2863,CATC002,,,,,,,20210705,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,2.0,16.1,0.0,16.1,0.0,16.1,0.0,,1.0,8.05,,,2021-08-05 07:35:11.0
2864,CATC006,,,,,,,20210722,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,4.0,32.8,0.0,32.8,0.0,32.8,0.0,,1.0,8.2,,,2021-08-09 05:03:41.0
2865,CATC008,,,,,,,20210629,202127,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,15.0,135.91,10.5,125.41,0.0,135.91,0.0,,0.9227429916856744,9.060666666666666,,,2021-08-05 07:35:11.0
2866,CATC010,,,,,,,20210803,202132,202108,202103,2021,0,,,,,,,,,,,,,,,,,,,,1.0,8.08,0.0,8.08,0.0,8.08,0.0,,1.0,8.08,,,2021-08-09 05:03:41.0
2867,CN-002,ABBOTT CTU  BTS WHS,LSH,生命科学与医疗行业事业部,ABBOT,ABBOT,3321.0,20210806,202132,202108,202103,2021,0,,,,,,,9.0,30.0,1330.0,1330.0,4361850.8256,,,,1062.0,2108.0,421980.0,0.0,11629.0,,,,,,,,,,,0.3197831978319783,0.6802168021680217,2021-08-10 09:30:35.0
2868,CN-003,ABBOTT SHA KQ0 WHS,LSH,生命科学与医疗行业事业部,ABBOT,ABBOT,13689.0,20210531,202123,202105,202102,2021,0,2.0,4.0,189.0,189.0,676130.0,3.4319999999999995,38.0,118.0,57504.0,57504.0,193542493.9462,,,,280.0,578.0,274889.0,0.0,110305.0,,,,,,,,304.25396825396825,,,0.0204543794287384,0.9795456205712616,2021-08-05 07:35:11.0
2869,CN-027,FORD SZV XXX WHS,Auto,汽车行业事业部,FORDC,FORDC,,20210705,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,10.0,81.99,24.0,57.99,0.0,73.42,8.57,,0.7072813757775339,8.199,,,2021-08-05 07:35:11.0
2870,CN-035,HP SHA WGQ WHS,TSC,高科技/备件物流/化工行业事业部,HPPXX,HPPXX,7359.0,20210612,202124,202106,202102,2021,1,,,,,,,,,,,,,,,3001.0,4220.0,677645.0,12429.0,12429.0,1.0,5.93,0.0,5.93,0.0,5.93,0.0,,1.0,5.93,0.4077999728223943,0.5922000271776057,2021-08-05 07:35:11.0
2871,CN-044,MARS CTU BTS WHS,CR,快消/零售行业事业部,MARSX,MARSX,5840.0,20210527,202122,202105,202102,2021,0,,,,,,,72.0,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-05 07:35:11.0
2872,CN-044,MARS CTU BTS WHS,CR,快消/零售行业事业部,MARSX,MARSX,5840.0,20210706,202128,202107,202103,2021,0,13.0,102.0,2226973.0,2109951.0,214709.4515,8.1704,221.0,1588.0,2072478.0,2072238.0,287583.73660000006,,,,590.0,716.0,4947779.0,0.0,0.0,29.0,260.82000000000005,203.08,57.74,0.0,252.72000000000003,8.1,0.9821261252038554,0.2213787286251054,8.993793103448278,0.1010273972602739,0.898972602739726,2021-08-05 07:35:11.0
2873,CN-064,SOLVAY SHA WGQ WHS,TSC,高科技/备件物流/化工行业事业部,SOLVA,SOLVA,,20210802,202132,202108,202103,2021,0,,,,,,,,,,,,,,,,,,,,6.0,49.58,16.15,33.43,0.0,49.58,0.0,,0.6742638160548609,8.263333333333334,,,2021-08-09 05:03:41.0
2874,CN-065,STARBUCKS PEK XXX WHS,CR,快消/零售行业事业部,STARB,STARB,19704.0,20210525,202122,202105,202102,2021,0,,,,,,,267.0,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-05 07:35:11.0
