ou_code,operation_day,inbound_receive_qty,kernal_core1,kernal_value1,outbound_shipped_qty,kernal_core2,kernal_value2,total_working_hour,kernal_core3,kernal_value3,dis_core,outbound_inbound_qty_ratio,working_hour_per_head,total_head_count,is_holiday,max_wh,min_wh,median_wh,mean_wh,qt_66_wh,qt_75_wh,d_to_core_outer,percent_error_66,percent_error_75
CN-297,20210622,44479134,3,37862693.38,98346683,2,100558642.7,268.91,3,265.0116102,-3.898,2.211074591,9.95962963,27,0,270.21,268.91,269.56,269.56,269.77671,269.885,-3.898,0.003223049,0.003625748
CN-297,20210623,39384238,3,37862693.38,96716328,2,100558642.7,270.21,3,265.0116102,-5.198,2.455711546,10.00777778,27,0,270.21,268.91,269.56,269.56,269.77671,269.885,-5.198,-0.001603531,-0.001202768
CN-297,20210610,42371673,3,37862693.38,31515064,0,37643848.91,243.67,1,236.518549,-7.151,0.743776721,10.15291667,24,0,263.14,243.67,253.295,253.35,257.730541,259.0825,-7.151,0.057703209,0.063251529
CN-297,20210616,48817304,3,37862693.38,631132,1,6144668.316,244.44,1,236.518549,-7.921,0.012928448,9.7776,25,0,244.44,96.68,162.41,167.8433333,189.758802,203.425,-7.921,-0.223699877,-0.167791687
CN-297,20210704,28927129,3,37862693.38,70426887,3,63117857.61,209.23,1,236.518549,27.289,2.434631069,11.62388889,18,1,241.04,209.23,238.93,229.7333333,239.633474,239.985,27.289,0.145311256,0.146991349
CN-297,20210710,29239700,3,37862693.38,18402999,1,6144668.316,162.41,0,167.4103913,5,0.629383988,11.60071429,14,1,244.44,96.68,162.41,167.8433333,189.758802,203.425,5,0.168393584,0.252539868
CN-297,20210607,26315601,3,37862693.38,74174930,3,63117857.61,238.93,1,236.518549,-2.411,2.818667527,9.955416667,24,0,241.04,209.23,238.93,229.7333333,239.633474,239.985,-2.411,0.002944268,0.004415519
CN-297,20210626,33362892,3,37862693.38,28534178,0,37643848.91,248.86,1,236.518549,-12.341,0.855266924,11.85047619,21,1,263.14,243.67,253.295,253.35,257.730541,259.0825,-12.341,0.035644704,0.041077313
CN-297,20210629,48033037,3,37862693.38,39418822,0,37643848.91,263.14,3,265.0116102,1.872,0.820660622,10.12076923,26,0,263.14,243.67,253.295,253.35,257.730541,259.0825,1.872,-0.020557342,-0.015419549
CN-297,20210628,33242081,3,37862693.38,32728060,0,37643848.91,257.73,3,265.0116102,7.282,0.984537039,9.912692308,26,0,263.14,243.67,253.295,253.35,257.730541,259.0825,7.282,2.10E-06,0.00524774
CN-297,20210705,50750888,3,37862693.38,60139336,3,63117857.61,241.04,1,236.518549,-4.521,1.184990812,10.04333333,24,0,241.04,209.23,238.93,229.7333333,239.633474,239.985,-4.521,-0.005835239,-0.004376867
CN-297,20210706,70422597,1,71340889.09,68615667,3,63117857.61,257.95,3,265.0116102,7.062,0.974341617,9.921153846,26,0,257.95,243.48,250.715,250.715,253.127149,254.3325,7.062,-0.018696844,-0.014024036
CN-297,20210708,64358901,1,71340889.09,45026001,0,37643848.91,260.99,3,265.0116102,4.022,0.699607984,10.4396,25,0,262.4,239.84,260.99,254.41,261.460094,261.695,4.022,0.001801195,0.002701253
CN-297,20210609,82360374,1,71340889.09,43002557,0,37643848.91,239.84,1,236.518549,-3.321,0.522126782,9.993333333,24,0,262.4,239.84,260.99,254.41,261.460094,261.695,-3.321,0.090143821,0.091123249
CN-297,20210617,81105568,1,71340889.09,322024,1,6144668.316,268.19,3,265.0116102,-3.178,0.00397043,9.932962963,27,0,268.19,268.19,268.19,268.19,268.19,268.19,-3.178,0,0
CN-297,20210707,66623933,1,71340889.09,63105278,3,63117857.61,243.48,1,236.518549,-6.961,0.947186321,10.145,24,0,257.95,243.48,250.715,250.715,253.127149,254.3325,-6.961,0.039621936,0.044572449
CN-297,20210625,59984907,1,71340889.09,43864410,0,37643848.91,262.4,3,265.0116102,2.612,0.731257448,10.09230769,26,0,262.4,239.84,260.99,254.41,261.460094,261.695,2.612,-0.003581959,-0.002686738
CN-298,20210623,0,-1,0,6278,1,6563.7,69.81,0,68.79045214,-1.02,0,8.72625,8,0,69.81,67.29,69.53,68.87666667,69.623352,69.67,-1.02,-0.002673657,-0.002005443
CN-298,20210613,0,-1,0,0,-1,0,9,3,12.41693548,3.417,0,9,1,1,26.55,7,9,12.8875,9.001755,13.3875,3.417,0.000195,0.4875
CN-298,20210616,0,-1,0,13173,2,14777.97468,73.53,0,68.79045214,-4.74,0,9.19125,8,0,73.53,46.19,59.86,59.86,64.417578,66.695,-4.74,-0.123927948,-0.092955256
CN-298,20210608,0,-1,0,417,3,1048.218789,71.85,0,68.79045214,-3.06,0,8.98125,8,0,71.85,66.25,66.66,68.25333333,68.390346,69.255,-3.06,-0.048151065,-0.03611691
CN-298,20210609,0,-1,0,1733,3,1048.218789,66.66,0,68.79045214,2.13,0,8.3325,8,0,71.85,66.25,66.66,68.25333333,68.390346,69.255,2.13,0.025957786,0.038928893
CN-298,20210606,0,-1,0,0,-1,0,26.55,3,12.41693548,-14.133,0,8.85,3,1,26.55,7,9,12.8875,9.001755,13.3875,-14.133,-0.660950847,-0.495762712
CN-298,20210612,0,-1,0,11458,2,14777.97468,46.19,0,68.79045214,22.6,0,9.238,5,1,73.53,46.19,59.86,59.86,64.417578,66.695,22.6,0.394621736,0.443927257
CN-298,20210607,0,-1,0,12,3,1048.218789,66.25,0,68.79045214,2.54,0,8.28125,8,0,71.85,66.25,66.66,68.25333333,68.390346,69.255,2.54,0.032307109,0.045358491
CN-298,20210703,0,-1,0,0,-1,0,7,3,12.41693548,5.417,0,7,1,1,26.55,7,9,12.8875,9.001755,13.3875,5.417,0.285965,0.9125
CN-298,20210615,0,-1,0,7790,1,6563.7,67.29,0,68.79045214,1.5,0,8.41125,8,0,69.81,67.29,69.53,68.87666667,69.623352,69.67,1.5,0.034676059,0.035369297
CN-298,20210710,0,-1,0,0,-1,0,9,3,12.41693548,3.417,0,9,1,1,26.55,7,9,12.8875,9.001755,13.3875,3.417,0.000195,0.4875
CN-298,20210610,0,-1,0,6630,1,6563.7,69.53,0,68.79045214,-0.74,0,8.69125,8,0,69.81,67.29,69.53,68.87666667,69.623352,69.67,-0.74,0.001342615,0.002013519
CN-298,20210629,6810,1,6810,2511,3,1048.218789,72.34,0,68.79045214,-3.55,0.368722467,9.0425,8,0,72.34,72.34,72.34,72.34,72.34,72.34,-3.55,0,0
CN-298,20210624,110,0,47.85485714,28280,0,26013.28604,76.12,0,68.79045214,-7.33,257.0909091,9.515,8,0,76.12,71.19,73.655,73.655,74.476831,74.8875,-7.33,-0.021586561,-0.01619154
CN-298,20210705,1,0,47.85485714,4218,1,6563.7,67.79,0,68.79045214,1,4218,8.47375,8,0,68.91,65.69,67.79,67.46333333,68.163408,68.35,1,0.005508305,0.008260805
CN-298,20210617,40,0,47.85485714,15614,2,14777.97468,66.15,0,68.79045214,2.64,390.35,8.26875,8,0,77.1,66.15,70.67,71.30666667,72.813762,73.885,2.64,0.100737143,0.116931217
CN-298,20210611,2,0,47.85485714,16797,2,14777.97468,77.1,0,68.79045214,-8.31,8398.5,9.6375,8,0,77.1,66.15,70.67,71.30666667,72.813762,73.885,-8.31,-0.05559323,-0.041699092
CN-298,20210701,9,0,47.85485714,8142,1,6563.7,65.69,0,68.79045214,3.1,904.6666667,8.21125,8,0,68.91,65.69,67.79,67.46333333,68.163408,68.35,3.1,0.037652733,0.040493226
CN-298,20210706,4,0,47.85485714,730,3,1048.218789,70.44,0,68.79045214,-1.65,182.5,8.805,8,0,70.44,67.52,69.13,69.03,69.566754,69.785,-1.65,-0.012397019,-0.009298694
CN-298,20210707,35,0,47.85485714,18629,2,14777.97468,70.67,0,68.79045214,-1.88,532.2571429,11.77833333,6,0,77.1,66.15,70.67,71.30666667,72.813762,73.885,-1.88,0.030334824,0.045493137
CN-298,20210618,123,0,47.85485714,7750,1,6563.7,68.91,0,68.79045214,-0.12,63.00813008,8.61375,8,0,68.91,65.69,67.79,67.46333333,68.163408,68.35,-0.12,-0.010834306,-0.008126542
CN-298,20210702,7,0,47.85485714,1200,3,1048.218789,69.13,0,68.79045214,-0.34,171.4285714,8.64125,8,0,70.44,67.52,69.13,69.03,69.566754,69.785,-0.34,0.006317865,0.009474902
CN-298,20210621,206,0,47.85485714,925,3,1048.218789,67.52,0,68.79045214,1.27,4.490291262,8.44,8,0,70.44,67.52,69.13,69.03,69.566754,69.785,1.27,0.0303133,0.033545616
CN-298,20210630,1,0,47.85485714,22604,0,26013.28604,71.19,0,68.79045214,-2.4,22604,8.89875,8,0,76.12,71.19,73.655,73.655,74.476831,74.8875,-2.4,0.046169841,0.051938475
CN-298,20210622,401,3,637.4,22862,0,26013.28604,71.53,0,68.79045214,-2.74,57.01246883,10.21857143,7,0,71.53,71.53,71.53,71.53,71.53,71.53,-2.74,0,0
CN-298,20210625,830,3,637.4,827,3,1048.218789,67.85,0,68.79045214,0.94,0.996385542,8.48125,8,0,67.85,67.85,67.85,67.85,67.85,67.85,0.94,0,0
CN-298,20210628,592,3,637.4,5301,1,6563.7,67.67,0,68.79045214,1.12,8.954391892,8.45875,8,0,67.67,67.67,67.67,67.67,67.67,67.67,1.12,0,0
CN-298,20210709,1836,2,1795.5,13094,2,14777.97468,334.14,1,334.14,0,7.131808279,8.3535,40,0,334.14,334.14,334.14,334.14,334.14,334.14,0,0,0
CN-298,20210708,1761,2,1795.5,30418,0,26013.28604,451.42,2,451.42,0,17.27314026,11.87947368,38,0,451.42,451.42,451.42,451.42,451.42,451.42,0,0,0
CN-300,20210707,0,-1,0,1601,3,1178.68693,24.87,0,24.38031941,-0.49,0,8.29,3,0,24.87,24.87,24.87,24.87,24.87,24.87,-0.49,0,0
CN-300,20210606,0,-1,0,0,-1,0,9.18,1,8.75493537,-0.425,0,9.18,1,1,9.18,9.18,9.18,9.18,9.18,9.18,-0.425,0,0
CN-300,20210622,332,0,1143.738255,0,-1,0,18.07,2,17.27424474,-0.796,0,9.035,2,0,24,9.13,17.475,17.165,18.080005,18.0925,-0.796,0.00055368,0.001245158
CN-300,20210629,2500,0,1143.738255,4513,2,5143,8.38,1,8.75493537,0.375,1.8052,8.38,1,0,8.38,8.05,8.215,8.215,8.270011,8.2975,0.375,-0.013125179,-0.009844869
CN-300,20210701,190,0,1143.738255,1623,3,1178.68693,8.53,1,8.75493537,0.225,8.542105263,8.53,1,0,9.5,8.08,8.765,8.7775,9.00005,9.125,0.225,0.05510551,0.06975381
CN-300,20210608,301,0,1143.738255,0,-1,0,16.81,2,17.27424474,0.464,0,8.405,2,0,24,9.13,17.475,17.165,18.080005,18.0925,0.464,0.075550565,0.076293873
CN-300,20210616,1258,0,1143.738255,0,-1,0,24,0,24.38031941,0.38,0,12,2,0,24,9.13,17.475,17.165,18.080005,18.0925,0.38,-0.246666458,-0.246145833
CN-300,20210709,1,0,1143.738255,2370,0,2400.243902,24.54,0,24.38031941,-0.16,2370,8.18,3,0,24.54,24.05,24.295,24.295,24.376683,24.4175,-0.16,-0.006655134,-0.00499185
CN-300,20210705,81,0,1143.738255,1123,3,1178.68693,8.08,1,8.75493537,0.675,13.86419753,8.08,1,0,9.5,8.08,8.765,8.7775,9.00005,9.125,0.675,0.113867574,0.129331683
CN-300,20210618,86,0,1143.738255,0,-1,0,16.88,2,17.27424474,0.394,0,8.44,2,0,24,9.13,17.475,17.165,18.080005,18.0925,0.394,0.071090344,0.071830569
CN-300,20210612,2,0,1143.738255,0,-1,0,18.1,2,17.27424474,-0.826,0,9.05,2,1,24,9.13,17.475,17.165,18.080005,18.0925,-0.826,-0.001104696,-0.000414365
CN-300,20210630,1,0,1143.738255,2432,0,2400.243902,24.05,0,24.38031941,0.33,2432,8.016666667,3,0,24.54,24.05,24.295,24.295,24.376683,24.4175,0.33,0.013583493,0.015280665
CN-300,20210706,431,0,1143.738255,1462,3,1178.68693,9.5,1,8.75493537,-0.745,3.392111369,9.5,1,0,9.5,8.08,8.765,8.7775,9.00005,9.125,-0.745,-0.052626316,-0.039473684
CN-300,20210708,10394,0,1143.738255,5853,2,5143,8.05,1,8.75493537,0.705,0.563113335,8.05,1,0,8.38,8.05,8.215,8.215,8.270011,8.2975,0.705,0.027330559,0.030745342
CN-300,20210710,294,0,1143.738255,160,3,1178.68693,9,1,8.75493537,-0.245,0.544217687,9,1,1,9.5,8.08,8.765,8.7775,9.00005,9.125,-0.245,5.56E-06,0.013888889
CN-300,20210626,100,0,1143.738255,0,-1,0,9.13,1,8.75493537,-0.375,0,9.13,1,1,24,9.13,17.475,17.165,18.080005,18.0925,-0.375,0.980285323,0.981653888
CN-300,20210610,83492,1,83492,0,-1,0,22.76,3,22.17663717,-0.583,0,11.38,2,0,22.76,22.76,22.76,22.76,22.76,22.76,-0.583,0,0
CN-300,20210624,24302,2,21269.83582,0,-1,0,21.38,3,22.17663717,0.797,0,10.69,2,0,21.38,16.54,18.96,18.96,19.766828,20.17,0.797,-0.075452385,-0.056594949
CN-300,20210628,19347,2,21269.83582,0,-1,0,16.54,2,17.27424474,0.734,0,8.27,2,0,21.38,16.54,18.96,18.96,19.766828,20.17,0.734,0.195092382,0.219467956
CN-300,20210702,52063,3,52063,34861,1,34861,22.28,3,22.17663717,-0.103,0.669592609,11.14,2,0,22.28,22.28,22.28,22.28,22.28,22.28,-0.103,0,0
CN-305,20210629,0,-1,0,62,1,971.3299161,193.5,2,169.9099617,-23.59,0,8.413043478,23,0,238,11,108.5,112.7,165.178,193.5,-23.59,-0.146366925,0
CN-305,20210703,0,-1,0,56906,2,56906,164,2,169.9099617,5.91,0,9.647058824,17,1,164,164,164,164,164,164,5.91,0,0
CN-305,20210625,0,-1,0,27,1,971.3299161,238,0,258.7257282,20.726,0,9.916666667,24,0,238,11,108.5,112.7,165.178,193.5,20.726,-0.30597479,-0.18697479
CN-305,20210614,0,-1,0,25,1,971.3299161,11,1,11.91145833,0.911,0,11,1,1,238,11,108.5,112.7,165.178,193.5,0.911,14.01618182,16.59090909
CN-305,20210613,0,-1,0,11,1,971.3299161,108.5,3,111.7760736,3.276,0,9.863636364,11,1,238,11,108.5,112.7,165.178,193.5,3.276,0.52237788,0.783410138
CN-305,20210624,0,-1,0,29,1,971.3299161,12.5,1,11.91145833,-0.589,0,12.5,1,0,238,11,108.5,112.7,165.178,193.5,-0.589,12.21424,14.48
CN-305,20210701,326816,1,326816,21673,0,23413.14768,281.5,0,258.7257282,-22.774,0.066315603,12.23913043,23,0,281.5,281.5,281.5,281.5,281.5,281.5,-22.774,0,0
CN-305,20210616,127,2,1751.448313,6564,3,10386.20238,15.5,1,11.91145833,-3.589,51.68503937,15.5,1,0,266.5,15.5,141,141,182.8417,203.75,-3.589,10.79623871,12.14516129
CN-305,20210710,61,2,1751.448313,98,1,971.3299161,153,2,169.9099617,16.91,1.606557377,9,17,1,267,8.5,133.75,133.125,210.01995,244.125,16.91,0.372679412,0.595588235
CN-305,20210617,1465,2,1751.448313,1464,1,971.3299161,261,0,258.7257282,-2.274,0.999317406,11.34782609,23,0,267,8.5,133.75,133.125,210.01995,244.125,-2.274,-0.195325862,-0.064655172
CN-305,20210619,2663,2,1751.448313,533,1,971.3299161,238.5,0,258.7257282,20.226,0.200150207,11.925,20,1,267,8.5,133.75,133.125,210.01995,244.125,20.226,-0.119413208,0.023584906
CN-305,20210628,19,2,1751.448313,67,1,971.3299161,11.5,1,11.91145833,0.411,3.526315789,11.5,1,0,267,8.5,133.75,133.125,210.01995,244.125,0.411,17.26260435,20.22826087
CN-305,20210622,1330,2,1751.448313,2289,1,971.3299161,8.5,1,11.91145833,3.411,1.721052632,8.5,1,0,267,8.5,133.75,133.125,210.01995,244.125,3.411,23.70822941,27.72058824
CN-305,20210615,6091,2,1751.448313,21570,0,23413.14768,266,0,258.7257282,-7.274,3.541290429,12.09090909,22,0,269.5,248,266,261.1666667,267.1669,267.75,-7.274,0.004386842,0.006578947
CN-305,20210621,2144,2,1751.448313,32435,0,23413.14768,269.5,0,258.7257282,-10.774,15.12826493,11.7173913,23,0,269.5,248,266,261.1666667,267.1669,267.75,-10.774,-0.008657143,-0.006493506
CN-305,20210623,48,2,1751.448313,1046,1,971.3299161,267,0,258.7257282,-8.274,21.79166667,11.125,24,0,267,8.5,133.75,133.125,210.01995,244.125,-8.274,-0.213408427,-0.085674157
CN-305,20210620,637,2,1751.448313,352,1,971.3299161,11,1,11.91145833,0.911,0.552590267,11,1,1,267,8.5,133.75,133.125,210.01995,244.125,0.911,18.09272273,21.19318182
CN-305,20210706,5513,2,1751.448313,18710,0,23413.14768,248,0,258.7257282,10.726,3.393796481,10.7826087,23,0,269.5,248,266,261.1666667,267.1669,267.75,10.726,0.077285887,0.079637097
CN-305,20210705,1809,2,1751.448313,11893,3,10386.20238,266.5,0,258.7257282,-7.774,6.57435047,11.58695652,23,0,266.5,15.5,141,141,182.8417,203.75,-7.774,-0.313914822,-0.235459662
CN-305,20210627,1692,2,1751.448313,54,1,971.3299161,114.5,3,111.7760736,-2.724,0.031914894,9.541666667,12,1,267,8.5,133.75,133.125,210.01995,244.125,-2.724,0.834235371,1.13209607
CN-305,20210607,15579,0,11568.71662,2788,1,971.3299161,282,0,258.7257282,-23.274,0.178958855,11.75,24,0,282,11.5,254.25,200.5,267.0015,270.75,-23.274,-0.05318617,-0.039893617
CN-305,20210612,8945,0,11568.71662,8965,3,10386.20238,13,1,11.91145833,-1.089,1.002235886,13,1,1,13,13,13,13,13,13,-1.089,0,0
CN-305,20210611,12636,0,11568.71662,1552,1,971.3299161,241.5,0,258.7257282,17.226,0.122823678,10.5,23,0,282,11.5,254.25,200.5,267.0015,270.75,17.226,0.105596273,0.121118012
CN-305,20210618,8966,0,11568.71662,4607,1,971.3299161,11.5,1,11.91145833,0.411,0.513830025,11.5,1,0,282,11.5,254.25,200.5,267.0015,270.75,0.411,22.21752174,22.54347826
CN-305,20210609,13074,0,11568.71662,1499,1,971.3299161,267,0,258.7257282,-8.274,0.114655041,11.60869565,23,0,282,11.5,254.25,200.5,267.0015,270.75,-8.274,5.62E-06,0.014044944
CN-305,20210708,304403,3,304403,15279,3,10386.20238,243,0,258.7257282,15.726,0.050193329,10.56521739,23,0,243,243,243,243,243,243,15.726,0,0
CN-316,20210613,0,-1,0,0,-1,0,8.87,2,8.798408163,-0.072,0,8.87,1,1,32.62,5.68,23.335,20.104375,23.910055,24.1525,-0.072,1.695609357,1.722942503
CN-316,20210607,0,-1,0,0,-1,0,23.91,3,23.95420961,0.044,0,7.97,3,0,32.62,5.68,23.335,20.104375,23.910055,24.1525,0.044,2.30E-06,0.0101422
CN-316,20210608,0,-1,0,0,-1,0,23.42,3,23.95420961,0.534,0,7.806666667,3,0,32.62,5.68,23.335,20.104375,23.910055,24.1525,0.534,0.020924637,0.031276687
CN-316,20210701,0,-1,0,0,-1,0,19.06,1,17.35925641,-1.701,0,9.53,2,0,32.62,5.68,23.335,20.104375,23.910055,24.1525,-1.701,0.254462487,0.267182581
CN-316,20210702,0,-1,0,58,1,129.8818011,16.45,1,17.35925641,0.909,0,8.225,2,0,24.35,11.98,18.23,18.1975,20.010434,21.095,0.909,0.216439757,0.282370821
CN-316,20210615,0,-1,0,0,-1,0,21.23,3,23.95420961,2.724,0,10.615,2,0,32.62,5.68,23.335,20.104375,23.910055,24.1525,2.724,0.126239049,0.137658973
CN-316,20210707,0,-1,0,4293,2,4033.241877,24.47,3,23.95420961,-0.516,0,8.156666667,3,0,24.47,24.47,24.47,24.47,24.47,24.47,-0.516,0,0
CN-316,20210619,0,-1,0,200,1,129.8818011,11.98,2,8.798408163,-3.182,0,11.98,1,1,24.35,11.98,18.23,18.1975,20.010434,21.095,-3.182,0.670320033,0.760851419
CN-316,20210610,0,-1,0,0,-1,0,24.02,3,23.95420961,-0.066,0,8.006666667,3,0,32.62,5.68,23.335,20.104375,23.910055,24.1525,-0.066,-0.004577227,0.005516236
CN-316,20210624,0,-1,0,0,-1,0,23.66,3,23.95420961,0.294,0,7.886666667,3,0,32.62,5.68,23.335,20.104375,23.910055,24.1525,0.294,0.010568681,0.020815723
CN-316,20210618,0,-1,0,0,-1,0,32.62,0,30.90489933,-1.715,0,10.87333333,3,0,32.62,5.68,23.335,20.104375,23.910055,24.1525,-1.715,-0.267012416,-0.259580012
CN-316,20210708,0,-1,0,100,1,129.8818011,20.01,1,17.35925641,-2.651,0,6.67,3,0,24.35,11.98,18.23,18.1975,20.010434,21.095,-2.651,2.17E-05,0.054222889
CN-316,20210630,0,-1,0,0,-1,0,16.28,1,17.35925641,1.079,0,8.14,2,0,32.62,5.68,23.335,20.104375,23.910055,24.1525,1.079,0.468676597,0.483568796
CN-316,20210706,0,-1,0,2423,0,2719.194853,23.66,3,23.95420961,0.294,0,7.886666667,3,0,23.66,23.66,23.66,23.66,23.66,23.66,0.294,0,0
CN-316,20210628,0,-1,0,1212,3,1212,24.37,3,23.95420961,-0.416,0,8.123333333,3,0,24.37,24.37,24.37,24.37,24.37,24.37,-0.416,0,0
CN-316,20210705,0,-1,0,0,-1,0,24.91,3,23.95420961,-0.956,0,8.303333333,3,0,32.62,5.68,23.335,20.104375,23.910055,24.1525,-0.956,-0.040142312,-0.030409474
CN-316,20210612,0,-1,0,0,-1,0,5.68,2,8.798408163,3.118,0,5.68,1,1,32.62,5.68,23.335,20.104375,23.910055,24.1525,3.118,3.209516725,3.252200704
CN-316,20210626,0,-1,0,0,-1,0,14.5,1,17.35925641,2.859,0,14.5,1,1,32.62,5.68,23.335,20.104375,23.910055,24.1525,2.859,0.64896931,0.665689655
CN-316,20210625,0,-1,0,0,-1,0,26.54,3,23.95420961,-2.586,0,8.846666667,3,0,32.62,5.68,23.335,20.104375,23.910055,24.1525,-2.586,-0.099093632,-0.089958553
CN-316,20210616,0,-1,0,0,-1,0,23.25,3,23.95420961,0.704,0,7.75,3,0,32.62,5.68,23.335,20.104375,23.910055,24.1525,0.704,0.028389462,0.038817204
CN-316,20210609,0,-1,0,171,1,129.8818011,24.35,3,23.95420961,-0.396,0,8.116666667,3,0,24.35,11.98,18.23,18.1975,20.010434,21.095,-0.396,-0.178216263,-0.133675565
CN-316,20210620,0,-1,0,0,-1,0,9.17,2,8.798408163,-0.372,0,9.17,1,1,32.62,5.68,23.335,20.104375,23.910055,24.1525,-0.372,1.607421483,1.633860414
CN-316,20210709,0,-1,0,0,-1,0,24.55,3,23.95420961,-0.596,0,8.183333333,3,0,32.62,5.68,23.335,20.104375,23.910055,24.1525,-0.596,-0.026067006,-0.016191446
CN-316,20210622,819,0,567.319896,3752,2,4033.241877,22.94,3,23.95420961,1.014,4.581196581,7.646666667,3,0,22.94,22.94,22.94,22.94,22.94,22.94,1.014,0,0
CN-316,20210629,654,0,567.319896,3038,0,2719.194853,23.95,3,23.95420961,0.004,4.645259939,7.983333333,3,0,23.95,23.95,23.95,23.95,23.95,23.95,0.004,0,0
CN-316,20210621,248,0,567.319896,0,-1,0,25.26,3,23.95420961,-1.306,0,8.42,3,0,25.26,25.26,25.26,25.26,25.26,25.26,-1.306,0,0
CN-316,20210611,11380,1,11380,0,-1,0,18.72,1,17.35925641,-1.361,0,9.36,2,0,18.72,18.72,18.72,18.72,18.72,18.72,-1.361,0,0
CN-316,20210617,4981,3,4981,0,-1,0,30.79,0,30.90489933,0.115,0,10.26333333,3,0,30.79,30.79,30.79,30.79,30.79,30.79,0.115,0,0
CN-316,20210623,2942,2,2942,0,-1,0,24.82,3,23.95420961,-0.866,0,8.273333333,3,0,24.82,24.82,24.82,24.82,24.82,24.82,-0.866,0,0
CN-368,20210625,0,-1,0,0,-1,0,17.44,0,17.34252914,-0.097,0,8.72,2,0,17.44,8.4,16.88,15.256,17.033364,17.11,-0.097,-0.023316284,-0.018922018
CN-368,20210611,0,-1,0,0,-1,0,17.11,0,17.34252914,0.233,0,8.555,2,0,17.44,8.4,16.88,15.256,17.033364,17.11,0.233,-0.004479018,0
CN-368,20210621,0,-1,0,0,-1,0,16.88,3,16.60046529,-0.28,0,8.44,2,0,17.44,8.4,16.88,15.256,17.033364,17.11,-0.28,0.009085545,0.013625592
CN-368,20210706,0,-1,0,250,0,181.827044,17.55,0,17.34252914,-0.207,0,8.775,2,0,17.55,17.55,17.55,17.55,17.55,17.55,-0.207,0,0
CN-368,20210609,0,-1,0,0,-1,0,8.4,1,8.357246377,-0.043,0,8.4,1,0,17.44,8.4,16.88,15.256,17.033364,17.11,-0.043,1.027781429,1.036904762
CN-368,20210623,0,-1,0,0,-1,0,16.45,3,16.60046529,0.15,0,8.225,2,0,17.44,8.4,16.88,15.256,17.033364,17.11,0.15,0.035462857,0.040121581
CN-368,20210705,19,2,259.4422067,1768,2,1768,16.5,3,16.60046529,0.1,93.05263158,8.25,2,0,16.5,16.5,16.5,16.5,16.5,16.5,0.1,0,0
CN-368,20210607,682,2,259.4422067,0,-1,0,12.6,2,12.6,0,0,6.3,2,0,12.6,12.6,12.6,12.6,12.6,12.6,0,0,0
CN-368,20210701,275,2,259.4422067,117,0,181.827044,16.33,3,16.60046529,0.27,0.425454545,8.165,2,0,16.33,16.33,16.33,16.33,16.33,16.33,0.27,0,0
CN-368,20210629,44,2,259.4422067,5929,1,5929,17.27,0,17.34252914,0.073,134.75,8.635,2,0,17.27,17.27,17.27,17.27,17.27,17.27,0.073,0,0
CN-368,20210615,3290,3,3290,0,-1,0,16.7,3,16.60046529,-0.1,0,8.35,2,0,16.7,16.7,16.7,16.7,16.7,16.7,-0.1,0,0
CN-368,20210708,4800,1,4683.142606,632,3,632,8.05,1,8.357246377,0.307,0.131666667,8.05,1,0,8.05,8.05,8.05,8.05,8.05,8.05,0.307,0,0
CN-368,20210617,4575,1,4683.142606,0,-1,0,16.7,3,16.60046529,-0.1,0,8.35,2,0,16.7,16.7,16.7,16.7,16.7,16.7,-0.1,0,0
CN-368,20210619,1244,0,1244,0,-1,0,8.65,1,8.357246377,-0.293,0,8.65,1,1,8.65,8.65,8.65,8.65,8.65,8.65,-0.293,0,0
CN-370,20210620,0,-1,0,19249,3,19172.84681,21.75,2,21.18037468,-0.57,0,10.875,2,1,21.75,21.75,21.75,21.75,21.75,21.75,-0.57,0,0
CN-370,20210702,0,-1,0,0,-1,0,23.72,1,25.75889655,2.039,0,11.86,2,0,28.25,23.72,26,25.99,26.75015,27.125,2.039,0.127746627,0.143549747
CN-370,20210709,0,-1,0,0,-1,0,28.25,3,28.67933333,0.429,0,9.416666667,3,0,28.25,23.72,26,25.99,26.75015,27.125,0.429,-0.053092035,-0.039823009
CN-370,20210616,0,-1,0,0,-1,0,26,1,25.75889655,-0.241,0,8.666666667,3,0,28.25,23.72,26,25.99,26.75015,27.125,-0.241,0.028851923,0.043269231
CN-370,20210704,0,-1,0,24943,0,26163.01806,22.22,2,21.18037468,-1.04,0,11.11,2,1,27.85,11.28,22.22,20.45,24.097042,25.035,-1.04,0.084475338,0.126687669
