,ou_code,ou_name,bg_code,bg_name_cn,customer_id,customer_name,total_storage_location_count,operation_day,week,month,quarter,year,is_holiday,inbound_header_count,inbound_line_count,inbound_line_original_qty,inbound_receive_qty,inbound_receive_volume,inbound_receive_weight,outbound_header_count,outbound_line_count,outbound_line_original_qty,outbound_shipped_qty,outbound_shipped_volume,outbound_shipped_weight,outbound_std_shipped_volume,outbound_std_shipped_weight,used_storage_location_count,active_lpn_count,on_hand_qty,in_transit_qty,allocated_qty,total_head_count,total_working_hour,outsource_working_hour,perm_working_hour,other_working_hour,direct_working_hour,indirect_working_hour,outbound_inbound_qty_ratio,perm_working_hour_ratio,working_hour_per_head,location_usage_rate,location_idle_rate,update_time
4097,CN-244,HP SHA CL0 WHS,TSC,高科技/备件物流/化工行业事业部,HPLJB,HPLJB,,20210715,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,6,50,16.37,33.63,0,50,0,,0.6726,8.333333333,,,2021/8/5
4098,CN-254,,,,,,,20210716,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,4,45.93,0,45.93,0,37.93,8,,1,11.4825,,,2021/8/5
4099,CN-261,,,,,,,20210721,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,9,88.5,0,88.5,0,80.5,8,,1,9.833333333,,,2021/8/5
4100,CN-278,MARS CTU BTS PKG,CR,快消/零售行业事业部,MARSX,MARSX,,20210708,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,11,106.68,77.98,28.7,0,106.68,0,,0.269028871,9.698181818,,,2021/8/5
4101,CN-279,HUAWEI-MAI DGM XXX WHS,TSC,高科技/备件物流/化工行业事业部,HUAWE,HUAWE,,20210731,202131,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,1,10.22,0,10.22,0,10.22,0,,1,10.22,,,2021/8/5
4102,CN-300,WENMING-ME NTG XXX WHS,TSC,高科技/备件物流/化工行业事业部,MTDIG,MTDIG,6939,20210722,202130,202107,202103,2021,0,5,33,1340,1340,,,79,116,2494,2494,200053.4431,1160.5382,,,2985,1,2756224,0,0,1,7.98,0,7.98,0,7.98,0,1.86119403,1,7.98,0.430177259,0.569822741,2021/8/5
4103,CN-305,ECCO SHA XXX WHS,CR,快消/零售行业事业部,ECCOX,ECCOX,3113,20210728,202131,202107,202103,2021,0,,,,,,,57,57,57,57,0,0,,,47294,10557,1135863,57898,57898,23,241,184.5,56.5,0,241,0,,0.234439834,10.47826087,15.19241889,-14.19241889,2021/8/5
4104,CN-314,SGMW-PDC XIY XXX WHS,Auto,汽车行业事业部,SGMWA,SGMWA,,20210719,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,11,87.12,78.69,8.43,0,87.12,0,,0.096763085,7.92,,,2021/8/5
4105,CN-315,HUAWEI-LEN DGM XXX WHS,TSC,高科技/备件物流/化工行业事业部,HUAWE,HUAWE,,20210717,202129,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,58,648.75,569,79.75,0,635.37,13.38,,0.122928709,11.18534483,,,2021/8/5
4106,CN-325,SKF SHA CL0 WHS,TSC,高科技/备件物流/化工行业事业部,SKFCN,SKFCN,,20210715,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,6,72.95,46.7,26.25,0,72.95,0,,0.359835504,12.15833333,,,2021/8/5
4107,CN-368,HORMEL PEK XXX WHS,TD,运输产品部,HOMEL,HOMEL,4641,20210729,202131,202107,202103,2021,0,,,,,,,31,69,5700,5700,47.7497,33790.9916,,,357,0,30815,0,0,2,17.21,0,17.21,0,8.58,8.63,,1,8.605,0.076923077,0.923076923,2021/8/5
4108,CN-371,,,,,,583,20210702,202127,202107,202103,2021,0,,,,,,,104,798,12071,12071,12435.8839,,,,62,1496,48279,0,23301,,,,,,,,,,,0.106346484,0.893653516,2021/8/5
4109,CN-394,LANDBASE SHA KQ0 PKG,CR,快消/零售行业事业部,LANDB,LANDB,,20210705,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,4,37,37,0,0,37,0,,0,9.25,,,2021/8/5
4110,CN-435,SKF SHA WGQ WHS,TSC,高科技/备件物流/化工行业事业部,SKFSH,SKFSH,,20210728,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,66,608.63,530.5,78.13,0,608.63,0,,0.128370274,9.221666667,,,2021/8/5
4111,CN-439,,,,,,,20210719,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,20,172.12,163.84,8.28,0,172.12,0,,0.048105973,8.606,,,2021/8/5
4112,CN-446,,,,,,,20210719,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,11,88,88,0,0,88,0,,0,8,,,2021/8/5
4113,HK-043,REVLON HKG MTL WHS,,,REVL1,REVL1,,20210720,202130,202107,202103,2021,0,1,5,64512,64512,2.88E+11,0,20,265,5613,5387,0,0,,,,,,,,,,,,,,,0.083503844,,,,,2021/8/5
4114,HK-047,TE HKG ITL WHS,,,TE001,TE001,8622,20210712,202129,202107,202103,2021,0,170,1274,33100000,80605.89056,4882218.333,15.7583,744,886,22600000,22600000,13300000,,,,1237,17683,67900000,0,15500000,,,,,,,,280.8204567,,,0.143470193,0.856529807,2021/8/5
4115,HK-051,AEON HKG FKH WHS,,,AEON1,AEON1,3134,20210718,202129,202107,202103,2021,1,,,,,,,200,281,304,304,304,,,,3548,10228,2285078,632,133260,,,,,,,,,,,1.132099553,-0.132099553,2021/8/5
4116,HK-074,SMART-NORA HKG ITL WHS,,,SMART,SMART,110,20210715,202129,202107,202103,2021,0,,,,,,,,,,,,,,,3,7,12,0,0,,,,,,,,,,,0.027272727,0.972727273,2021/8/5
4117,TD014,,,,,,,20210714,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,5,39.11,0,39.11,0,39.11,0,,1,7.822,,,2021/8/5
4118,TD019,,,,,,,20210717,202129,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,1,13.6,0,13.6,0,13.6,0,,1,13.6,,,2021/8/5
4119,CN-003,ABBOTT SHA KQ0 WHS,LSH,生命科学与医疗行业事业部,ABBOT,ABBOT,13689,20210730,202131,202107,202103,2021,0,5,10,13456,13456,77500000,23.088,16,79,27009,27009,185000000,,,,6673,15339,4341931,0,23571,9,88.69,38.73,49.96,0,88.69,0,2.00720868,0.563310407,9.854444444,0.487471693,0.512528307,2021/8/5
4120,CN-032,HERSHEYS SHA KQ0 WHS,CR,快消/零售行业事业部,HERSH,HERSH,,20210706,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,13,114.37,65,49.37,0,114.37,0,,0.431669144,8.797692308,,,2021/8/5
4121,CN-034,HP-GSD PEK XW0 WHS,TSC,高科技/备件物流/化工行业事业部,H3CUH,H3CUH,,20210724,202130,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,5,54.13,0,54.13,0,54.13,0,,1,10.826,,,2021/8/5
4122,CN-043,MARS SHE BTS WHS,CR,快消/零售行业事业部,MARSX,MARSX,13185,20210702,202127,202107,202103,2021,0,25,198,153253,147716,19513.8356,28.5691,129,761,1167779,1167779,111559.3447,,,,282,402,815378,0,0,7,61.45,0,61.45,0,61.45,0,7.905568794,1,8.778571429,0.021387941,0.978612059,2021/8/5
